"BusinessId","Business","Address1","Address2","City","County","State","Zip","PhonePrimary","URL","MailAddress","MailCity","MailState","MailZip","Email","Profiles","DateStamp","LastUpdated","fullAddress","lon","lat"
4303127,"7-Eleven","3503 Fairfax Dr # 100","","Arlington","Arlington","Virginia",22201,"7032489113","http://7-Eleven.Com","3503 Fairfax Dr # 100","Arlington","Virginia",22201,"","Food Retailer","Jan 10 2017 09:06:49:000PM","Jan 10 2017 09:06:49:000PM","3503 Fairfax Dr  100 Arlington Virginia 22201",-77.1030191,38.8837611
4303128,"7-Eleven","3510 Wilson Blvd","","Arlington","Arlington","Virginia",22201,"7032434734","http://7-Eleven.Com","3510 Wilson Blvd","Arlington","Virginia",22201,"","Food Retailer","Jan 10 2017 09:06:49:000PM","Jan 10 2017 09:06:49:000PM","3510 Wilson Blvd Arlington Virginia 22201",-77.1012484,38.8822259
4303129,"7-Eleven","3600 Columbia Pike","","Arlington","Arlington","Virginia",22204,"7037693764","http://7-Eleven.Com","3600 Columbia Pike","Arlington","Virginia",22204,"","Food Retailer","Jan 10 2017 09:06:49:000PM","Jan 10 2017 09:06:49:000PM","3600 Columbia Pike Arlington Virginia 22204",-77.0940157,38.860377
4303130,"7-Eleven","3901 Lee Hwy","","Arlington","Arlington","Virginia",22207,"7032434735","http://7-Eleven.Com","3901 Lee Hwy","Arlington","Virginia",22207,"","Food Retailer","Jan 10 2017 09:06:49:000PM","Jan 10 2017 09:06:49:000PM","3901 Lee Hwy Arlington Virginia 22207",-77.1073004,38.8971369
4303131,"7-Eleven","4223 Fairfax Dr","","Arlington","Arlington","Virginia",22203,"7033121084","http://7-Eleven.Com","4223 Fairfax Dr","Arlington","Virginia",22203,"","Food Retailer","Jan 10 2017 09:06:49:000PM","Jan 10 2017 09:06:49:000PM","4223 Fairfax Dr Arlington Virginia 22203",-77.1115035,38.8825322
4303132,"7-Eleven","426 23rd St S","","Arlington","Arlington","Virginia",22202,"7039798793","http://7-Eleven.Com","426 23rd St S","Arlington","Virginia",22202,"","Food Retailer","Jan 10 2017 09:06:49:000PM","Jan 10 2017 09:06:49:000PM","426 23rd St S Arlington Virginia 22202",-77.0532272,38.8530999
4303133,"7-Eleven","4505 Lee Hwy","","Arlington","Arlington","Virginia",22207,"7032434436","http://7-Eleven.Com","4505 Lee Hwy","Arlington","Virginia",22207,"","Food Retailer","Jan 10 2017 09:06:50:000PM","Jan 10 2017 09:06:50:000PM","4505 Lee Hwy Arlington Virginia 22207",-77.1186958,38.8987923
4303134,"7-Eleven","4689 King St","","Arlington","Arlington","Virginia",22206,"7035786061","http://7-Eleven.Com","4689 King St","Arlington","Virginia",22206,"","Food Retailer","Jan 10 2017 09:06:50:000PM","Jan 10 2017 09:06:50:000PM","4689 King St Arlington Virginia 22206",-77.1084896,38.8430096
4303135,"7-Eleven","4970 Columbia Pike","","Arlington","Arlington","Virginia",22204,"7035786064","http://7-Eleven.Com","4970 Columbia Pike","Arlington","Virginia",22204,"","Food Retailer","Jan 10 2017 09:06:50:000PM","Jan 10 2017 09:06:50:000PM","4970 Columbia Pike Arlington Virginia 22204",-77.111345,38.8558298
4303136,"7-Eleven","5030 Lee Hwy","","Arlington","Arlington","Virginia",22207,"7035325424","http://7-Eleven.Com","5030 Lee Hwy","Arlington","Virginia",22207,"","Food Retailer","Jan 10 2017 09:06:50:000PM","Jan 10 2017 09:06:50:000PM","5030 Lee Hwy Arlington Virginia 22207",-77.1298878,38.8960685
4303137,"7-Eleven","5122 Wilson Blvd","","Arlington","Arlington","Virginia",22205,"7032434737","http://7-Eleven.Com","5122 Wilson Blvd","Arlington","Virginia",22205,"","Food Retailer","Jan 10 2017 09:06:50:000PM","Jan 10 2017 09:06:50:000PM","5122 Wilson Blvd Arlington Virginia 22205",-77.1226063,38.8774691
4303138,"7-Eleven","5267 Lee Hwy","","Arlington","Arlington","Virginia",22207,"7035382857","http://7-Eleven.Com","5267 Lee Hwy","Arlington","Virginia",22207,"","Food Retailer","Jan 10 2017 09:06:50:000PM","Jan 10 2017 09:06:50:000PM","5267 Lee Hwy Arlington Virginia 22207",-77.1341126,38.8965803
4303139,"7-Eleven","6730 Lee Hwy","","Arlington","Arlington","Virginia",22205,"7032415505","http://7-Eleven.Com","6730 Lee Hwy","Arlington","Virginia",22205,"","Food Retailer","Jan 10 2017 09:06:50:000PM","Jan 10 2017 09:06:50:000PM","6730 Lee Hwy Arlington Virginia 22205",-77.1601999,38.8882275
4303404,"7-Eleven","13050 Nokesville Rd","","Nokesville","Prince William","Virginia",20181,"7035943212","http://7-Eleven.Com","PO Box 155","Nokesville","Virginia",20182,"","Food Retailer","Jan 10 2017 09:07:32:000PM","Jan 10 2017 09:07:32:000PM","13050 Nokesville Rd Nokesville Virginia 20181",-77.5844188,38.6992812
4303559,"7-Eleven","18750 Fuller Heights Rd","","Triangle","Prince William","Virginia",22172,"7034410681","http://7-Eleven.Com","18750 Fuller Heights Rd","Triangle","Virginia",22172,"","Food Retailer","Jan 10 2017 09:07:58:000PM","Jan 10 2017 09:07:58:000PM","18750 Fuller Heights Rd Triangle Virginia 22172",-77.3317919,38.5444818
4303662,"7-Eleven","12520 Gordon Blvd","","Woodbridge","Prince William","Virginia",22192,"7034946708","http://7-Eleven.Com","12520 Gordon Blvd","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 09:08:16:000PM","Jan 10 2017 09:08:16:000PM","12520 Gordon Blvd Woodbridge Virginia 22192",-77.2581836,38.6784935
4303663,"7-Eleven","13131 Hillendale Dr","","Woodbridge","Prince William","Virginia",22193,"7035903332","http://7-Eleven.Com","13131 Hillendale Dr","Woodbridge","Virginia",22193,"","Food Retailer","Jan 10 2017 09:08:16:000PM","Jan 10 2017 09:08:16:000PM","13131 Hillendale Dr Woodbridge Virginia 22193",-77.3340802,38.6659252
4303664,"7-Eleven","13304 Occoquan Rd","","Woodbridge","Prince William","Virginia",22191,"7034947373","http://7-Eleven.Com","13304 Occoquan Rd","Woodbridge","Virginia",22191,"","Food Retailer","Jan 10 2017 09:08:17:000PM","Jan 10 2017 09:08:17:000PM","13304 Occoquan Rd Woodbridge Virginia 22191",-77.2541204,38.6635186
4303665,"7-Eleven","13360 Minnieville Rd","","Woodbridge","Prince William","Virginia",22192,"7038978887","http://7-Eleven.Com","13360 Minnieville Rd","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 09:08:17:000PM","Jan 10 2017 09:08:17:000PM","13360 Minnieville Rd Woodbridge Virginia 22192",-77.302601,38.6585397
4303666,"7-Eleven","13897 Telegraph Rd","","Woodbridge","Prince William","Virginia",22192,"7034902444","http://7-Eleven.Com","13897 Telegraph Rd","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 09:08:17:000PM","Jan 10 2017 09:08:17:000PM","13897 Telegraph Rd Woodbridge Virginia 22192",-77.2894792,38.6506148
4303667,"7-Eleven","13940 Jefferson Davis Hwy","","Woodbridge","Prince William","Virginia",22191,"7034946008","http://7-Eleven.Com","13940 Jefferson Davis Hwy","Woodbridge","Virginia",22191,"","Food Retailer","Jan 10 2017 09:08:17:000PM","Jan 10 2017 09:08:17:000PM","13940 Jefferson Davis Hwy Woodbridge Virginia 22191",-77.2573306,38.6520839
4303668,"7-Eleven","14116 Minnieville Rd","","Woodbridge","Prince William","Virginia",22193,"7036802946","http://7-Eleven.Com","14116 Minnieville Rd","Woodbridge","Virginia",22193,"","Food Retailer","Jan 10 2017 09:08:17:000PM","Jan 10 2017 09:08:17:000PM","14116 Minnieville Rd Woodbridge Virginia 22193",-77.3352019,38.6471012
4303669,"7-Eleven","14400 Gideon Dr","","Woodbridge","Prince William","Virginia",22192,"7034912679","http://7-Eleven.Com","14400 Gideon Dr","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 09:08:17:000PM","Jan 10 2017 09:08:17:000PM","14400 Gideon Dr Woodbridge Virginia 22192",-77.2960717,38.6400707
4303670,"7-Eleven","14410 Minnieville Rd","","Woodbridge","Prince William","Virginia",22193,"7036707009","http://7-Eleven.Com","14410 Minnieville Rd","Woodbridge","Virginia",22193,"","Food Retailer","Jan 10 2017 09:08:18:000PM","Jan 10 2017 09:08:18:000PM","14410 Minnieville Rd Woodbridge Virginia 22193",-77.3532366,38.6361331
4303671,"7-Eleven","1445 Old Bridge Rd","","Woodbridge","Prince William","Virginia",22192,"7034945775","http://7-Eleven.Com","1445 Old Bridge Rd","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 09:08:18:000PM","Jan 10 2017 09:08:18:000PM","1445 Old Bridge Rd Woodbridge Virginia 22192",-77.2612142,38.6725219
4303672,"7-Eleven","14517 Jefferson Davis Hwy","","Woodbridge","Prince William","Virginia",22191,"7034945006","http://7-Eleven.Com","14517 Jefferson Davis Hwy","Woodbridge","Virginia",22191,"","Food Retailer","Jan 10 2017 09:08:18:000PM","Jan 10 2017 09:08:18:000PM","14517 Jefferson Davis Hwy Woodbridge Virginia 22191",-77.268759,38.6368471
4303673,"7-Eleven","14797 Darbydale Ave","","Woodbridge","Prince William","Virginia",22193,"7036707004","http://7-Eleven.Com","14797 Darbydale Ave","Woodbridge","Virginia",22193,"","Food Retailer","Jan 10 2017 09:08:18:000PM","Jan 10 2017 09:08:18:000PM","14797 Darbydale Ave Woodbridge Virginia 22193",-77.3420888,38.6336017
4303674,"7-Eleven","14820 Cloverdale Rd","","Woodbridge","Prince William","Virginia",22193,"7036707002","http://7-Eleven.Com","14820 Cloverdale Rd","Woodbridge","Virginia",22193,"","Food Retailer","Jan 10 2017 09:08:18:000PM","Jan 10 2017 09:08:18:000PM","14820 Cloverdale Rd Woodbridge Virginia 22193",-77.3235357,38.6291685
4303675,"7-Eleven","15052 Cardinal Dr","","Woodbridge","Prince William","Virginia",22193,"7038782389","http://7-Eleven.Com","15052 Cardinal Dr","Woodbridge","Virginia",22193,"","Food Retailer","Jan 10 2017 09:08:19:000PM","Jan 10 2017 09:08:19:000PM","15052 Cardinal Dr Woodbridge Virginia 22193",-77.3463285,38.6254555
4303676,"7-Eleven","15621 Jefferson Davis Hwy","","Woodbridge","Prince William","Virginia",22191,"7038787674","http://7-Eleven.Com","15621 Jefferson Davis Hwy","Woodbridge","Virginia",22191,"","Food Retailer","Jan 10 2017 09:08:19:000PM","Jan 10 2017 09:08:19:000PM","15621 Jefferson Davis Hwy Woodbridge Virginia 22191",-77.2892933,38.6115735
4303677,"7-Eleven","1701 Featherstone Rd","","Woodbridge","Prince William","Virginia",22191,"7034912077","http://7-Eleven.Com","1701 Featherstone Rd","Woodbridge","Virginia",22191,"","Food Retailer","Jan 10 2017 09:08:19:000PM","Jan 10 2017 09:08:19:000PM","1701 Featherstone Rd Woodbridge Virginia 22191",-77.2658833,38.6338579
4303678,"7-Eleven","2631 Prince William Pkwy","","Woodbridge","Prince William","Virginia",22192,"7034902444","http://7-Eleven.Com","2631 Prince William Pkwy","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 09:08:19:000PM","Jan 10 2017 09:08:19:000PM","2631 Prince William Pkwy Woodbridge Virginia 22192",-77.2895401,38.650533
4303679,"7-Eleven","4800 Dale Blvd","","Woodbridge","Prince William","Virginia",22193,"7035903550","http://7-Eleven.Com","4800 Dale Blvd","Woodbridge","Virginia",22193,"","Food Retailer","Jan 10 2017 09:08:19:000PM","Jan 10 2017 09:08:19:000PM","4800 Dale Blvd Woodbridge Virginia 22193",-77.3542018,38.6607325
4303680,"7-Eleven","5041 Prince William Pkwy","","Woodbridge","Prince William","Virginia",22192,"7035908882","http://7-Eleven.Com","5041 Prince William Pkwy","Woodbridge","Virginia",22192,"","Food Retailer","Jan 10 2017 09:08:20:000PM","Jan 10 2017 09:08:20:000PM","5041 Prince William Pkwy Woodbridge Virginia 22192",-77.3584858,38.679843
4303681,"7-Eleven","7001 Dale Blvd","","Woodbridge","Prince William","Virginia",22193,"7035806201","http://7-Eleven.Com","7001 Dale Blvd","Woodbridge","Virginia",22193,"","Food Retailer","Jan 10 2017 09:08:20:000PM","Jan 10 2017 09:08:20:000PM","7001 Dale Blvd Woodbridge Virginia 22193",-77.396161,38.6715855
4303231,"7-Eleven","16170 Country Club Dr","","Dumfries","Prince William","Virginia",22025,"7038783809","http://7-Eleven.Com","16170 Country Club Dr","Dumfries","Virginia",22025,"","Food Retailer","Jan 10 2017 09:07:04:000PM","Jan 10 2017 09:07:04:000PM","16170 Country Club Dr Dumfries Virginia 22025",-77.3409223,38.6030601
4303232,"7-Eleven","16176 Country Club Dr","","Dumfries","Prince William","Virginia",22025,"7036702360","http://7-Eleven.Com","16176 Country Club Dr","Dumfries","Virginia",22025,"","Food Retailer","Jan 10 2017 09:07:04:000PM","Jan 10 2017 09:07:04:000PM","16176 Country Club Dr Dumfries Virginia 22025",-77.3404516,38.6024697
4303233,"7-Eleven","16806 Jefferson Davis Hwy","","Dumfries","Prince William","Virginia",22026,"7032210334","http://7-Eleven.Com","16806 Jefferson Davis Hwy","Dumfries","Virginia",22026,"","Food Retailer","Jan 10 2017 09:07:05:000PM","Jan 10 2017 09:07:05:000PM","16806 Jefferson Davis Hwy Dumfries Virginia 22026",-77.3067074,38.5880306
4303234,"7-Eleven","17105 Old Stage Rd","","Dumfries","Prince William","Virginia",22025,"7032216819","http://Exxonmobilstations.Com","17105 Old Stage Rd","Dumfries","Virginia",22025,"","Food Retailer","Jan 10 2017 09:07:05:000PM","Jan 10 2017 09:07:05:000PM","17105 Old Stage Rd Dumfries Virginia 22025",-77.326385,38.5825021
4303235,"7-Eleven","17360 Dumfries Rd # A","","Dumfries","Prince William","Virginia",22026,"7034413218","http://7-Eleven.Com","17360 Dumfries Rd # A","Dumfries","Virginia",22026,"","Food Retailer","Jan 10 2017 09:07:05:000PM","Jan 10 2017 09:07:05:000PM","17360 Dumfries Rd  A Dumfries Virginia 22026",-77.3163164,38.5757184
4303236,"7-Eleven","18075 Fraley Blvd","","Dumfries","Prince William","Virginia",22026,"7032216800","http://7-Eleven.Com","18075 Fraley Blvd","Dumfries","Virginia",22026,"","Food Retailer","Jan 10 2017 09:07:05:000PM","Jan 10 2017 09:07:05:000PM","18075 Fraley Blvd Dumfries Virginia 22026",-77.3306701,38.5601055
4303237,"7-Eleven","4100 Talon Dr","","Dumfries","Prince William","Virginia",22025,"7032215634","http://Mybpstation.Com","4100 Talon Dr","Dumfries","Virginia",22025,"","Food Retailer","Jan 10 2017 09:07:05:000PM","Jan 10 2017 09:07:05:000PM","4100 Talon Dr Dumfries Virginia 22025",-77.3340577,38.5870154
4303272,"7-Eleven","7489 Limestone Dr","","Gainesville","Prince William","Virginia",20155,"7037540318","http://7-Eleven.Com","7489 Limestone Dr","Gainesville","Virginia",20155,"","Food Retailer","Jan 10 2017 09:07:10:000PM","Jan 10 2017 09:07:10:000PM","7489 Limestone Dr Gainesville Virginia 20155",-77.5983639,38.7942152
4303273,"7-Eleven","7501 Webb Dr","","Gainesville","Prince William","Virginia",20155,"5712615064","http://Exxonmobilstations.Com","7501 Webb Dr","Gainesville","Virginia",20155,"","Food Retailer","Jan 10 2017 09:07:10:000PM","Jan 10 2017 09:07:10:000PM","7501 Webb Dr Gainesville Virginia 20155",-77.622579,38.7939143
4303322,"7-Eleven","4075 Sudley Rd","","Haymarket","Prince William","Virginia",20169,"7037544607","http://7-Eleven.Com","4075 Sudley Rd","Haymarket","Virginia",20169,"","Food Retailer","Jan 10 2017 09:07:19:000PM","Jan 10 2017 09:07:19:000PM","4075 Sudley Rd Haymarket Virginia 20169",-77.6346623,38.8711701
4303538,"7-Eleven","113c Edds Ln","","Sterling","Loudoun","Virginia",20165,"7034301622","http://7-Eleven.Com","113c Edds Ln","Sterling","Virginia",20165,"","Food Retailer","Jan 10 2017 09:07:54:000PM","Jan 10 2017 09:07:54:000PM","113c Edds Ln Sterling Virginia 20165",-77.4129539,39.0405929
4303539,"7-Eleven","20955 Davenport Dr # 102","","Sterling","Loudoun","Virginia",20165,"7034301089","http://7-Eleven.Com","20955 Davenport Dr # 102","Sterling","Virginia",20165,"","Food Retailer","Jan 10 2017 09:07:54:000PM","Jan 10 2017 09:07:54:000PM","20955 Davenport Dr  102 Sterling Virginia 20165",-77.4105999,39.0359866
4303540,"7-Eleven","21800 Towncenter Plz # 201","","Sterling","Loudoun","Virginia",20164,"7034449003","http://7-Eleven.Com","21800 Towncenter Plz # 201","Sterling","Virginia",20164,"","Food Retailer","Jan 10 2017 09:07:54:000PM","Jan 10 2017 09:07:54:000PM","21800 Towncenter Plz  201 Sterling Virginia 20164",-77.373196,39.0136463
4303541,"7-Eleven","21944 Cascades Pkwy","","Sterling","Loudoun","Virginia",20164,"7034210125","http://7-Eleven.Com","21944 Cascades Pkwy","Sterling","Virginia",20164,"","Food Retailer","Jan 10 2017 09:07:54:000PM","Jan 10 2017 09:07:54:000PM","21944 Cascades Pkwy Sterling Virginia 20164",-77.4170788,39.0091294
4303542,"7-Eleven","23131 Rock Hill Rd","","Sterling","Loudoun","Virginia",20166,"7034370104","http://7-Eleven.Com","23131 Rock Hill Rd","Sterling","Virginia",20166,"","Food Retailer","Jan 10 2017 09:07:54:000PM","Jan 10 2017 09:07:54:000PM","23131 Rock Hill Rd Sterling Virginia 20166",-77.4097703,38.9764418
4303543,"7-Eleven","46141 Woodshire Dr","","Sterling","Loudoun","Virginia",20166,"5714346298","http://7-Eleven.Com","46141 Woodshire Dr","Sterling","Virginia",20166,"","Food Retailer","Jan 10 2017 09:07:54:000PM","Jan 10 2017 09:07:54:000PM","46141 Woodshire Dr Sterling Virginia 20166",-77.4040308,39.0252265
4303544,"7-Eleven","46651 Algonkian Pkwy","","Sterling","Loudoun","Virginia",20165,"7034304957","http://7-Eleven.Com","46651 Algonkian Pkwy","Sterling","Virginia",20165,"","Food Retailer","Jan 10 2017 09:07:55:000PM","Jan 10 2017 09:07:55:000PM","46651 Algonkian Pkwy Sterling Virginia 20165",-77.3794409,39.0502117
4303545,"7-Eleven","46989 Sugarland Run Dr","","Sterling","Loudoun","Virginia",20164,"7034442007","http://7-Eleven.Com","46989 Sugarland Run Dr","Sterling","Virginia",20164,"","Food Retailer","Jan 10 2017 09:07:55:000PM","Jan 10 2017 09:07:55:000PM","46989 Sugarland Run Dr Sterling Virginia 20164",-77.368019,39.036481
4303546,"7-Eleven","712 W Church Rd","","Sterling","Loudoun","Virginia",20164,"7034441215","http://7-Eleven.Com","712 W Church Rd","Sterling","Virginia",20164,"","Food Retailer","Jan 10 2017 09:07:55:000PM","Jan 10 2017 09:07:55:000PM","712 W Church Rd Sterling Virginia 20164",-77.4135816,39.0074643
4303472,"7-Eleven","610 W Main St","","Purcellville","Loudoun","Virginia",20132,"5403385031","http://7-Eleven.Com","610 W Main St","Purcellville","Virginia",20132,"","Food Retailer","Jan 10 2017 09:07:44:000PM","Jan 10 2017 09:07:44:000PM","610 W Main St Purcellville Virginia 20132",-77.7237695,39.1368916
4303473,"7-Eleven","700 E Main St","","Purcellville","Loudoun","Virginia",20132,"5403389200","http://7-Eleven.Com","700 E Main St","Purcellville","Virginia",20132,"","Food Retailer","Jan 10 2017 09:07:44:000PM","Jan 10 2017 09:07:44:000PM","700 E Main St Purcellville Virginia 20132",-77.7045852,39.1363282
4303343,"7-Eleven","1 E Broad Way","","Lovettsville","Loudoun","Virginia",20180,"5408225609","http://7-Eleven.Com","1 E Broad Way","Lovettsville","Virginia",20180,"","Food Retailer","Jan 10 2017 09:07:22:000PM","Jan 10 2017 09:07:22:000PM","1 E Broad Way Lovettsville Virginia 20180",-77.638108,39.2749897
4303140,"7-Eleven","20630 Ashburn Rd # 107","","Ashburn","Loudoun","Virginia",20147,"7037233806","http://7-Eleven.Com","20630 Ashburn Rd # 107","Ashburn","Virginia",20147,"","Food Retailer","Jan 10 2017 09:06:50:000PM","Jan 10 2017 09:06:50:000PM","20630 Ashburn Rd  107 Ashburn Virginia 20147",-77.4848717,39.0472712
4303141,"7-Eleven","43974 Pipeline Plz","","Ashburn","Loudoun","Virginia",20147,"7037261018","http://7-Eleven.Com","43974 Pipeline Plz","Ashburn","Virginia",20147,"","Food Retailer","Jan 10 2017 09:06:51:000PM","Jan 10 2017 09:06:51:000PM","43974 Pipeline Plz Ashburn Virginia 20147",-77.4792071,39.0217752
4303333,"7-Eleven","110 Dry Mill Rd SW","","Leesburg","Loudoun","Virginia",20175,"7037776816","http://7-Eleven.Com","110 Dry Mill Rd SW","Leesburg","Virginia",20175,"","Food Retailer","Jan 10 2017 09:07:20:000PM","Jan 10 2017 09:07:20:000PM","110 Dry Mill Rd SW Leesburg Virginia 20175",-77.5710317,39.1151302
4303334,"7-Eleven","22 Plaza St NE","","Leesburg","Loudoun","Virginia",20176,"7037776819","http://7-Eleven.Com","22 Plaza St NE","Leesburg","Virginia",20176,"","Food Retailer","Jan 10 2017 09:07:21:000PM","Jan 10 2017 09:07:21:000PM","22 Plaza St NE Leesburg Virginia 20176",-77.5497389,39.1082852
4303335,"7-Eleven","502 S King St","","Leesburg","Loudoun","Virginia",20175,"7037773730","http://7-Eleven.Com","502 S King St","Leesburg","Virginia",20175,"","Food Retailer","Jan 10 2017 09:07:21:000PM","Jan 10 2017 09:07:21:000PM","502 S King St Leesburg Virginia 20175",-77.5679422,39.1073869
